zone_id,cx,cy,cz,gp1,gp2,gp3,gp4,gp5,gp6,gp7,gp8
73244,1610.13439504,-831.846569166,392.46527646,16892,16896,25574,22183,,,,
73245,1571.36788378,-855.95052581,334.784252776,23361,17370,17197,17198,,,,
73246,1623.21049185,-830.069893122,434.630724215,16896,16897,1665,16711,,,,
73247,1623.11221154,-857.872726573,412.863576691,16891,1586,1770,16892,,,,
73248,1622.34440935,-855.354920224,426.071463028,16891,1665,1770,1586,,,,
73249,1577.68417019,-791.221322594,453.729781894,1986,30683,17385,1972,,,,
73250,1589.23040074,-849.503154903,404.586653667,22183,1770,2003,1881,,,,
73251,1673.15723988,-1325.67330233,508.615315927,30103,14939,1171,1291,,,,
73252,1714.44173011,-1299.37736118,488.094777971,15064,983,1070,15117,,,,
73253,1704.72265045,-1295.65736864,483.380500825,15064,1070,983,1152,,,,
73254,315.785129984,-370.951067741,562.542639341,21981,12124,12257,21979,,,,
73255,297.421643738,-388.20069835,567.500327056,21979,12462,12388,12259,,,,
73256,299.194666144,-395.431689359,561.449757622,21979,12259,12388,21946,,,,
73257,275.087765229,-388.396357458,563.426124593,21978,12608,12462,12704,,,,
73258,253.612567608,-1405.29647744,566.690223851,20186,20390,12908,20391,,,,
73259,273.916982394,-1426.86439709,576.696741293,20186,12465,12787,12541,,,,
73260,268.961608433,-1430.37039169,566.714143553,20186,12541,12787,20185,,,,
73261,318.190940578,-1431.72291792,565.721841226,19729,19957,19725,12287,,,,
73262,357.277805709,-1412.86598649,583.278159061,19729,11937,11609,11931,,,,
73263,325.202927295,-1399.20702513,569.264363185,19729,19960,12179,19959,,,,
73264,284.560851022,-1440.06179827,558.125389567,19957,12541,20185,19956,,,,
73265,280.839415408,-1428.62512013,562.447222542,19957,20185,12541,20186,,,,
73266,1715.97801635,-1403.22330882,516.950988735,30299,1020,1024,14948,,,,
73267,1682.31581401,-1366.34151412,517.853277007,14910,1155,1153,1222,,,,
73268,1685.19033532,-1374.70367248,526.599104576,14910,1155,1176,1133,,,,
73269,1677.42666344,-1379.72710998,529.023024254,14910,1234,1176,1233,,,,
73270,1671.65029626,-1379.72710998,527.692610436,14910,1319,1234,1233,,,,
73271,1653.47349415,-1374.58672424,512.299364519,14887,1290,1485,14909,,,,
73272,1675.72316362,-1380.45238888,512.383490239,14910,14892,1290,14917,,,,
73273,1664.78649102,-1368.88610731,519.694002274,29634,14909,14910,1317,,,,
73274,1679.53408532,-1370.87554748,526.168379479,14910,1279,1176,1155,,,,
73275,1689.59969165,-1383.97178373,523.609098728,14917,1177,1134,1133,,,,
73276,1685.31882597,-1372.37970411,515.061588381,14910,1153,1155,14917,,,,
73277,355.983312975,-1518.11710118,216.636885739,23324,23446,29543,30333,,,,
73278,278.63618853,-1598.98841114,187.804814108,17428,12788,12829,12193,,,,
73279,294.457846859,-1587.42369106,209.022669618,17428,17429,12788,12193,,,,
73280,249.251252407,-1582.66167319,313.572766306,17817,18001,12920,29885,,,,
73281,230.986156528,-1591.26307736,246.920963279,17816,13078,12788,17622,,,,
73282,250.515277057,-1572.08585066,207.123311141,17620,17622,12788,17428,,,,
73283,1292.50084545,-1331.91160721,380.843512111,22091,15305,4434,15373,,,,
73284,1344.34785389,-1439.43163356,250.825586773,15598,15215,15684,15603,,,,
73285,1170.15389913,-1422.62346221,411.581705326,22083,22740,15436,15370,,,,
73286,9.27956384878,-1164.3917885,197.119280581,18458,14669,14696,14683,,,,
73287,23.7245343799,-1148.00980254,206.026731552,18458,18937,14669,14683,,,,
73288,23.5651299433,-1163.63903737,174.198006924,22300,14669,14696,18458,,,,
73289,14.2855660945,-1144.24208037,132.927388729,22300,14668,14687,14669,,,,
73290,174.665475011,-1115.46694933,81.5260481316,18676,13458,13576,13168,,,,
73291,32.5631055288,-1204.4846299,186.831006059,18225,14696,14024,18458,,,,
73292,1731.95930834,-137.201749778,561.024807309,19822,19596,986,887,,,,
73293,1709.38014272,-141.742668858,563.724438629,19822,1047,986,20044,,,,
73294,1734.59385736,-141.408039649,533.43370732,22372,23811,19596,19822,,,,
73295,1779.76654066,-144.756820817,532.093280984,23811,19349,18616,22331,,,,
73296,1768.15191641,-130.58582588,535.190366817,23811,18617,19596,22331,,,,
73297,1429.52322229,-1379.59298213,357.696205127,22605,15319,15324,15387,,,,
73298,1371.63817297,-1404.83052128,371.447638136,22088,15079,15077,22619,,,,
73299,1416.67584595,-1360.13658276,361.486507938,15387,15319,3489,15384,,,,
73300,1425.56144717,-1407.77221227,383.956549825,22605,14987,15029,15033,,,,
73301,1414.52053225,-1414.8164676,314.089828757,22084,15457,15459,15081,,,,
73302,1423.12841906,-1372.70889582,314.160926476,3363,22084,3682,3258,,,,
73303,1400.96310347,-1405.12876419,332.502546146,22084,15387,15457,15083,,,,
73304,1445.1630565,-1366.91119493,320.285568046,15324,2908,3258,3363,,,,
73305,1452.94500427,-1377.52252801,315.676567781,15324,3258,2908,15390,,,,
73306,994.268399001,-802.767032997,229.138912332,23951,18270,18749,24041,,,,
73307,85.4074669025,-870.832221094,473.839890163,20691,13910,13808,13907,,,,
73308,69.2645568585,-874.991497806,510.42758097,22436,20860,20858,21024,,,,
73309,34.6130048233,-928.923924877,502.39092746,22435,20372,20703,20376,,,,
73310,74.9753870209,-880.567032443,501.216713783,22436,20860,20691,20858,,,,
73311,109.575515828,-907.347603058,499.847303127,24726,20823,25996,20714,,,,
73312,926.862476785,-796.918764553,278.640005604,7400,19002,7355,22319,,,,
73313,915.762540516,-704.486379451,277.179473884,19977,18741,20203,20208,,,,
73314,936.419645977,-733.249779166,198.570605814,30174,18509,7101,7376,,,,
73315,918.875239672,-747.262900073,191.792852018,30174,18509,7376,18271,,,,
73316,148.468218061,-1195.80505702,578.166760946,20696,20553,13637,13575,,,,
73317,177.415141391,-1230.53179165,575.870292557,20538,13346,13523,20693,,,,
73318,153.445531321,-1220.14754865,576.069328387,20861,13637,13523,20696,,,,
73319,127.195683908,-1174.38718673,542.329182851,24680,20716,20379,24608,,,,
73320,146.341648325,-1232.70967171,582.738967053,20861,13637,13682,13523,,,,
73321,184.508830996,-1209.44570489,546.563850802,27642,29753,20537,20538,,,,
73322,258.356459685,-1182.60318985,411.68161564,18233,18231,12866,12592,,,,
73323,142.389959796,-1350.47632474,544.313153534,24871,20864,21030,21039,,,,
73324,66.6089892562,-1358.95098924,418.706304237,25872,19459,24239,29602,,,,
73325,177.718295395,-1196.97924823,378.736875626,18028,13467,18027,18237,,,,
73326,145.297653147,-1263.82010759,458.636233582,28532,28163,28575,27474,,,,
73327,238.312201101,-1186.3572563,444.351987759,23839,18463,18233,18465,,,,
73328,429.276873414,-1338.21888235,43.5881526138,17271,11230,17619,17425,,,,
73329,408.327552007,-1341.08719644,180.094930838,17275,11608,11522,17119,,,,
73330,400.535227561,-1423.19999538,46.0722721493,17271,11933,11228,11370,,,,
73331,436.171770269,-1358.96354373,30.2148486345,17271,17425,11129,11230,,,,
73332,361.985888689,-1378.55221872,73.6657955333,17271,11933,12037,17445,,,,
73333,496.365793489,-1394.45093408,74.1216144294,17116,17118,16956,17260,,,,
73334,1345.0711548,-406.519321991,540.745655605,25985,24700,24820,20591,,,,
73335,1399.7189695,-247.099918063,554.720102377,25091,21355,21470,21409,,,,
73336,1129.48263199,-310.877004538,518.0721461,25225,25162,21624,30372,,,,
73337,1397.1518656,-515.250478146,494.862387063,24461,20002,19777,20233,,,,
73338,1144.30795387,-417.20493967,463.243877953,24881,21174,20895,21048,,,,
73339,1147.38210652,-370.823537672,401.288767649,28210,26918,26916,28074,,,,
73340,852.673813524,-1595.59953014,385.116948734,8007,7928,15888,16073,,,,
73341,846.0193329,-1586.19811559,368.616894551,15888,15891,8007,16073,,,,
73342,864.445932212,-1603.59504249,362.315349541,15888,7893,7757,8007,,,,
73343,851.482865103,-1594.19362794,354.628367867,15888,15891,7893,8007,,,,
73344,860.376831845,-1559.84008684,344.074480311,15888,7807,7842,15891,,,,
73345,857.314083152,-1579.80633135,339.732766146,15888,7842,7893,15891,,,,
73346,875.405524766,-1574.51523166,338.583902576,15888,7842,7602,7893,,,,
73347,878.468273458,-1554.54898715,342.925616741,15888,7602,7842,7807,,,,
73348,1028.24406001,-907.951122262,169.206003951,6615,18068,6550,17677,,,,
73349,1065.48237256,-872.232087239,149.853985443,17680,29516,6181,17677,,,,
73350,1018.50767058,-910.915195957,178.827220007,18068,6615,6550,6834,,,,
73351,1018.73702317,-905.913674735,154.270260641,17870,18068,6615,17677,,,,
73352,984.479063473,-829.348674328,126.871821969,23692,6673,7148,18057,,,,
73353,982.880466015,-844.443464595,159.015894826,18285,22257,23692,18057,,,,
73354,1011.51658832,-886.091123411,145.568218692,23692,18068,17870,17677,,,,
73355,1065.34853237,-853.328784767,216.952565556,23693,18283,29516,18081,,,,
73356,960.694274378,-1054.83388067,254.146745684,18074,25723,23775,23694,,,,
73357,408.565153031,-1330.90026971,520.032899849,30296,24136,19226,24249,,,,
73358,436.516197641,-1301.13104676,391.809920993,17633,17436,11123,17628,,,,
73359,340.531255232,-1488.76149627,531.169908367,24252,19484,19485,19232,,,,
73360,346.382066176,-1283.18744303,498.879786746,25896,26599,29750,24430,,,,
73361,233.926300195,-1496.59497299,291.141177641,26568,26527,23590,23666,,,,
73362,363.514306055,-1464.63999385,568.478461268,19234,12072,11702,19486,,,,
73363,360.425855837,-1477.30626395,572.761480473,12072,19234,11702,11928,,,,
73364,356.429173556,-1454.9383889,578.190200388,19486,11937,12072,11702,,,,
73365,499.041074368,-1161.96833723,480.387870746,26623,30136,23750,23936,,,,
73366,509.667828282,-1168.26070185,512.124291849,18488,10353,26623,10508,,,,
73367,472.746389046,-1162.15500308,494.369864587,26623,24029,18720,18971,,,,
73368,506.182957316,-1148.3625967,493.360589089,26623,18721,10551,30136,,,,
73369,540.538111314,-1148.00984888,486.902378956,30136,18719,10223,18489,,,,
73370,493.810622919,-1142.53529992,494.81623658,26623,10551,18721,18970,,,,
73371,495.726515064,-1177.48025652,515.267171107,18720,10508,18450,18488,,,,
73372,482.154296076,-1170.31114885,489.126707694,26623,23750,18720,24029,,,,
73373,500.771360001,-1199.1612743,434.933155443,26569,23595,23670,29554,,,,
73374,478.594321213,-1216.89906723,422.550614328,17823,29554,23594,17822,,,,
73375,264.967985264,-730.539656268,349.544853978,20816,20644,12797,20810,,,,
73376,590.628345202,-262.386913993,484.176359403,26108,25271,21861,25247,,,,
73377,512.66340275,-66.3703305224,504.557019611,26922,25016,24899,24955,,,,
73378,593.762150965,-129.078853182,531.132187643,25238,21764,25234,25206,,,,
73379,651.218181937,-119.592387355,546.683075379,25233,25235,21763,22515,,,,
73380,594.209425866,-278.247657357,514.212266989,21801,21861,9757,9747,,,,
73381,449.154605873,-500.02620734,458.790797881,29622,11086,10995,11067,,,,
73382,583.283510857,-294.580527476,507.703933536,21801,9747,9956,21684,,,,
73383,914.416499333,-245.973741113,446.788518806,27791,25222,25199,26116,,,,
73384,553.913337157,-311.96396769,411.026231367,27776,26983,27017,25157,,,,
73385,651.719169638,-329.645672625,423.819880754,25386,9215,21497,21378,,,,
73386,379.235746091,-1055.89505354,398.389473299,19396,19866,11513,19639,,,,
73387,333.533027791,-1036.99077551,376.166863712,19865,12041,12003,19643,,,,
73388,330.314666925,-1055.04227824,355.31953446,19641,19643,11985,19389,,,,
73389,340.40257948,-1076.32944642,310.380638613,19132,12073,11879,19121,,,,
73390,330.145602716,-1048.90891232,336.622483063,19389,12176,11985,12073,,,,
73391,324.772410945,-1047.44041375,349.319062336,19389,11985,12176,19643,,,,
73392,533.244691944,-1042.21838455,41.9964397659,18179,18168,10182,10283,,,,
73393,567.634739375,-1032.62105359,145.703681466,18620,23996,23998,18850,,,,
73394,509.507573997,-1020.26483614,87.4001844806,18618,18846,18848,10398,,,,
73395,523.986498208,-1038.19542219,24.6355110383,18179,10347,10444,10182,,,,
73396,531.339722493,-1048.46606172,28.4781744231,18179,18168,10347,10182,,,,
73397,810.16363123,-961.955317852,261.937389476,22305,8133,8287,8348,,,,
73398,801.757232246,-975.070643342,233.897506863,30319,8348,8407,8217,,,,
73399,812.125797594,-899.165521878,216.668578624,25783,23950,23856,18518,,,,
73400,876.116965969,-896.505522209,252.296948745,23858,24047,25837,24153,,,,
73401,872.703328166,-968.922513711,234.107762126,18302,18531,7839,18298,,,,
73402,882.355206805,-918.372963765,196.172724175,23774,18286,18071,18280,,,,
73403,812.369070563,-976.595569669,214.964346125,30319,8217,8365,18300,,,,
73404,792.835188164,-974.169245059,215.036539008,30319,8365,8407,18304,,,,
73405,824.374465201,-867.283453141,235.313576318,23950,18745,18746,18997,,,,
73406,838.544165171,-892.40128144,180.806255743,18518,8006,18280,18279,,,,
73407,859.725686161,-886.804754468,217.813326983,18280,18524,18745,25746,,,,
73408,118.471476258,-493.053924456,314.76084752,27687,25990,24834,27114,,,,
73409,93.0006595008,-667.348010545,228.616709005,30099,24734,24735,20520,,,,
73410,338.943578537,-604.338032641,319.449919037,24783,20633,20635,20805,,,,
73411,276.936601764,-665.246029921,283.075124479,24786,30665,20639,20640,,,,
73412,283.446266674,-699.569906853,292.037553058,20640,12635,12294,20639,,,,
73413,270.733139405,-713.246838331,256.37814767,22416,20483,12474,20640,,,,
73414,300.422816928,-629.673084265,232.753635123,26831,24579,24655,30665,,,,
73415,282.890832238,-715.22240772,286.264299223,20640,12474,12294,12635,,,,
73416,268.455966158,-719.108389279,275.857305231,20640,20483,12474,12635,,,,
73417,779.053153767,-1275.8413959,468.531888561,17675,8526,8397,8387,,,,
73418,754.500856904,-1340.67095863,403.864599449,27944,25561,16617,30123,,,,
73419,774.16680458,-1281.91561465,474.410135475,17675,8397,8526,8527,,,,
73420,818.405222398,-1291.96333377,458.263263991,17676,8090,8176,17488,,,,
73421,739.479400302,-1247.31333129,431.796956702,30146,29696,18261,23768,,,,
73422,752.975863626,-1300.16008132,452.171515414,23246,23620,17675,30559,,,,
73423,750.427722624,-1264.85000659,472.264984935,30401,8700,8526,8649,,,,
73424,1737.07859577,-996.816835918,519.90619111,15875,910,909,1008,,,,
73425,1740.25359757,-1005.87690899,511.981408036,15875,15788,910,1008,,,,
73426,1747.94141687,-995.822346522,523.751287813,15875,909,910,796,,,,
73427,1751.11641867,-1004.88241959,515.826504739,15875,796,910,15788,,,,
73428,1737.98783468,-978.884353905,513.513735337,1007,15954,909,15875,,,,
73429,1732.5497054,-972.666811795,518.646429937,15954,1007,909,952,,,,
73430,1570.05201931,-462.233402935,554.592891677,19774,2117,1879,20001,,,,
73431,1554.00401335,-474.099802405,556.365394602,19775,2117,2232,19774,,,,
73432,1484.99358245,-448.236670863,550.042492469,20231,20227,2667,20581,,,,
73433,1562.63708901,-476.507166382,562.923394784,19774,2117,2232,1977,,,,
73434,1554.25338664,-459.660896243,552.957021218,19775,2231,2117,20001,,,,
73435,1572.67400361,-469.588091143,562.544726842,19774,1879,2117,1977,,,,
73436,1570.02014531,-458.999332508,516.692415645,30068,24459,20001,24460,,,,
73437,258.325739743,-643.87079334,405.296276115,21125,12886,12729,12553,,,,
73438,258.618120469,-628.94566575,409.874517002,21125,21127,12886,12553,,,,
73439,308.946122646,-652.444996724,334.715388716,12297,20813,12069,20641,,,,
73440,290.994484296,-621.326348349,405.271232104,20979,12223,12395,12553,,,,
73441,319.981768772,-608.249596367,381.963497318,11988,21119,20969,12223,,,,
73442,471.306612452,-526.774424413,420.859146475,10909,10864,29502,10863,,,,
73443,291.415072376,-630.64618566,392.632177623,20979,12223,12553,12383,,,,
73444,283.59853521,-596.030884966,367.206814215,24923,20969,20979,24851,,,,
73445,278.169379584,-616.444910484,408.515825762,20979,12553,12395,21127,,,,
73446,83.8040394619,-1017.91103509,526.977369483,30707,20167,13877,19716,,,,
73447,59.3536652032,-1009.7101095,536.493539894,30707,14033,13956,14032,,,,
73448,55.4943144013,-1026.73080544,504.470695466,30707,30632,24339,19471,,,,
73449,57.2402355733,-960.426844212,478.971211854,27586,29754,30238,24606,,,,
73450,16.9978987721,-1006.51724665,540.83669538,20159,14233,14168,20547,,,,
73451,1113.52121508,-1597.10984734,7.06324232848,5651,5968,15731,5784,,,,
73452,1092.06614708,-1595.01451818,44.9970739042,15731,6150,5807,15646,,,,
73453,1087.53839174,-1596.10662511,17.6909740364,15731,5968,6150,6105,,,,
73454,1096.7138698,-1605.07420422,28.6927993176,15731,5807,6150,5968,,,,
73455,1027.72861339,-1542.49400302,55.0431434948,29894,30375,16215,6754,,,,
73456,1052.12497316,-1605.25278992,46.3062101729,15732,6393,6587,6150,,,,
73457,296.827353305,-712.987905207,426.716393515,21613,12325,12355,12369,,,,
73458,298.99336893,-712.228139582,423.061394736,21613,12310,12355,12325,,,,
73459,779.15045633,-1529.15113743,539.824566377,16984,8514,8403,17004,,,,
73460,788.756615022,-1524.29952161,534.1135607,8403,16833,16984,17004,,,,
73461,799.715341792,-1536.72225146,534.128360522,16984,16833,8336,16832,,,,
73462,816.748466916,-1470.22487562,509.195479609,23024,17003,16831,30253,,,,
73463,793.696325193,-1529.6049548,541.247854835,16833,8403,16984,8336,,,,
73464,371.19690391,-64.255510711,374.256008895,24894,20912,20917,24824,,,,
73465,419.699564723,-271.178603487,518.548534813,26282,27068,25347,25346,,,,
73466,403.446691765,-339.869161109,549.586982268,11449,26158,11448,21957,,,,
73467,371.954615336,-432.881158647,554.746873247,21904,11649,11648,11779,,,,
73468,425.866317054,-426.992754731,520.392221949,29474,11246,11134,11245,,,,
73469,524.456865864,-1378.83570968,205.774998781,16777,10592,16951,16960,,,,
73470,525.249542365,-1417.96100432,130.585298465,16959,10530,16956,16776,,,,
73471,290.023726884,-722.81964911,431.368156641,12412,12425,29977,12403,,,,
73472,532.482054602,-1328.29045241,80.0761679128,22213,10383,17419,17260,,,,
73473,677.180364021,-1387.95978804,136.027504625,25535,17096,17254,22141,,,,
