gp_id,x,y,z,ux,uy,uz,u_mag
23648,1538.87167152,-762.31670823,411.140365881,-0.0578396621974,-0.0377782370818,-0.0981319220756,0.120010398926
23649,1596.39344586,-664.538159789,451.248701045,-0.0318953463919,-0.0326914285581,-0.164708906383,0.170924154128
23650,1128.50155899,-216.696303819,133.990807592,-0.0183151542454,-0.0505196433949,-0.0846105804484,0.10023287668
23651,1039.65099444,-350.590435609,126.980896819,-0.0255041877335,-0.0856976248502,-0.0649734733834,0.11052646172
23652,1014.53385496,-413.581010062,135.529545566,-0.0261145144465,-0.0972329391323,-0.0582903237424,0.116335610022
23653,1756.86179962,-480.883424663,506.6526211,-0.00454814250301,-0.0243727539716,-0.196155214594,0.197715919816
23654,1736.05937964,-221.717564759,417.859174951,0.00353525079,-0.023155032403,-0.194138124533,0.195546068539
23655,1733.06502495,-128.013116136,352.364685237,0.00735398265644,-0.014851400932,-0.178713128256,0.179479880158
23656,1732.92452962,-155.410978934,383.580348216,0.00603513344222,-0.018176891357,-0.187001220922,0.187979463882
23657,587.146439015,-1091.3316403,92.4897763615,0.408798210718,0.827665589548,-0.441977455819,1.0234697732
23658,553.837339291,-1126.39293756,77.7839931402,0.256520295361,0.455377722728,-0.266596116124,0.586723973791
23659,565.452948647,-1135.18536311,173.260791811,1.11049900865,1.91664276927,-1.37031415039,2.60470505508
23660,593.25767395,-1141.00423871,209.767036393,1.83806193571,3.21896160405,-1.9057972625,4.16800296228
23661,704.61168405,-1182.81924374,238.298753197,2.46194958865,4.60999182933,-2.29557398211,5.70814158469
23662,672.275966249,-1159.29718445,239.956440202,2.87383328078,5.16004846033,-2.31278564564,6.34302729628
23663,761.694306853,-1095.35198941,171.055884721,1.36912415414,3.01166243272,-1.07509238753,3.4785679812
23664,729.733403318,-1083.48865254,168.240591425,1.53942160067,3.22057653376,-1.26647036578,3.78759544591
23665,105.54106069,-1524.2496278,218.891410916,-0.00811430523509,-0.0219013031275,-0.279253610489,0.280228635224
23666,200.321402401,-1512.14117482,284.873570577,-0.0130237990272,-0.0274328442871,-0.325316835312,0.326731118237
23667,223.696485278,-1537.24794246,330.516485033,-0.0092916300624,-0.019440458831,-0.357310524951,0.357959602566
23668,448.395492116,-1294.38950098,490.719038599,8.96765050953,13.8857840546,-13.4022261523,21.2803529179
23669,384.327841712,-1283.70949969,469.035760536,6.87502528273,10.2538477109,-10.4613340382,16.1816833295
23670,502.476922903,-1201.83610138,457.077077376,11.1329136729,18.7030162073,-14.1235597446,25.9464741719
23671,417.465190002,-1272.38009392,489.972698808,8.99117703667,13.8870331289,-13.3195368005,21.2391387351
23672,437.660443976,-1180.65758474,393.25234206,7.41602339267,12.5496246634,-8.9062813911,17.0825153409
23673,114.894694199,-1406.6744154,227.252728153,0.00120944538852,-0.0430387310325,-0.280908671637,0.28418915695
23674,104.898352745,-1191.16809798,94.5612732989,0.0112859216035,0.0214300702538,-0.0458765899656,0.0518775620514
23675,324.103805929,-1286.44874383,421.657240454,3.32632228146,4.21868347593,-3.75669322864,6.55549038626
23676,289.422659429,-1281.48274155,407.316498259,2.19447060335,2.42550112833,-2.69913647239,4.24076580927
23677,243.268997581,-1264.75968549,392.871787013,1.38866373268,1.28079246788,-1.96946200798,2.72902856509
23678,186.813270983,-1258.08850538,400.954175328,0.961636697799,0.803069215822,-1.53259616739,1.97952426513
23679,145.505559911,-1285.47781951,357.275046017,0.23447716399,0.135658007427,-0.723183724701,0.772254708684
23680,109.821925197,-1314.92820888,302.181540758,0.0190550256211,-0.0117150608242,-0.398926265312,0.399552877361
23681,174.128956611,-1111.29175418,254.218654527,0.166884786265,0.201152868789,-0.294485693829,0.393744628381
23682,344.977892124,-1267.13021641,460.351429783,6.01703114982,8.67512066274,-8.28986063727,13.4232697863
23683,397.07346666,-1166.05158999,383.411961601,6.16346841527,10.1126861689,-7.31162821395,13.9181418155
23684,483.046936677,-1563.12197987,515.082023569,1.38009217763,0.809860675786,-3.32186095231,3.68717899206
23685,414.188612314,-1562.18983576,464.885156052,0.453079911269,0.0888968930352,-1.4071488831,1.48096321454
23686,322.834642038,-1560.70974263,452.27873545,0.132418058154,0.00873602169104,-0.648041812456,0.661490023274
23687,297.53045046,-1551.23850558,424.722187208,0.0670367652944,-0.00397717722133,-0.51751413721,0.521853071326
23688,257.157834932,-1536.06941236,361.714067921,0.00677832097968,-0.0136515984114,-0.399728048885,0.400018530621
23689,629.143556666,-1494.16390538,522.055382968,4.43900077361,6.08341669063,-8.86713325397,11.6335178963
23690,700.49596665,-1262.27068673,437.602644864,9.73869947255,16.9763605559,-10.6648274374,22.2885089095
23691,639.874475926,-1437.53730065,504.456000891,6.03716415714,9.3420103802,-9.72318085489,14.7736506978
23692,998.021918639,-857.245955439,129.474720503,-0.00711501260549,-0.0184953407617,-0.0531140321088,0.0566903999026
23693,1078.07875781,-838.166704157,232.097087979,-0.0267766929275,-0.048007296719,-0.0452969435943,0.0712285400762
23694,964.297119851,-1067.1860849,241.319669681,1.35675666388,3.30048367352,-0.241127971056,3.57660786536
23695,990.56533479,-946.48600059,220.531388383,0.590703265149,1.67088824673,0.814832246325,1.95057670195
23696,919.809595179,-1097.26888153,204.88484697,0.979053049124,2.73996527589,-0.598278965465,2.97050371261
23697,876.087337134,-1094.10792046,203.883206292,1.26083448485,3.24944252236,-0.823408462265,3.58142175679
23698,847.637167915,-938.187645508,172.815892919,0.889598950197,1.68543888094,0.328956192824,1.93398621773
23699,799.077289235,-1077.5094427,207.659153602,2.12610157054,4.58722385663,-1.13949360266,5.18279618252
23700,922.45164153,-1003.546234,278.453999003,3.66545096957,6.35332346635,0.917600270619,7.39203897007
23701,721.108569279,-1277.32368271,374.833352074,6.5271907333,11.5672640078,-6.69463592302,14.8735996193
23702,723.407401926,-1255.39929799,392.450685659,8.21081128586,14.27454834,-7.9768819544,18.2978358829
23703,727.282000462,-1180.22883373,270.138519566,4.00327556424,7.58600036634,-2.76133525583,9.01102597913
23704,802.979981772,-1114.27126778,285.715031614,5.05120599968,9.42988012297,-1.034119584,10.7474054775
23705,1271.03264664,-733.743474519,218.394772303,-0.0579390707412,-0.0609008444121,-0.0490788174707,0.0973374495905
23706,1300.71173003,-728.749758383,254.072049743,-0.0648609020127,-0.0668370562052,-0.0502524879949,0.105827412525
23707,1237.35823917,-713.959244268,236.338582154,-0.0571772134934,-0.0716230634955,-0.047714095183,0.103323433192
23708,1172.21962957,-710.479580657,182.566546204,-0.0444333925725,-0.0628615979707,-0.0448359371807,0.0890851735016
23709,1365.18705794,-699.830674955,297.858734961,-0.0727897583798,-0.0732903712157,-0.0605457755318,0.119731442707
23710,1407.90953717,-702.978359037,331.450203466,-0.0730037924259,-0.069608435545,-0.0699504868859,0.122751613526
23711,1457.81995897,-729.119835152,361.388375873,-0.0723543974498,-0.0606763524298,-0.0765091029396,0.121533622538
23712,1731.68024871,-643.45550008,481.537502399,-0.00745389482228,-0.0216437607164,-0.192635467768,0.193990815164
23713,1643.90479612,-652.598296464,486.668508951,-0.0166410570477,-0.0241674916888,-0.18241808084,0.184762952594
23714,1657.61923471,-628.231213585,497.631064798,-0.0133036968274,-0.0228354845711,-0.187903608037,0.189753033226
23715,1544.01046093,-733.08985001,425.840830785,-0.049572828817,-0.0367198966128,-0.111289657508,0.127244662098
23716,1092.41833389,-142.460477278,133.024779964,-0.0140917802711,-0.0351392297696,-0.0843612636909,0.0924671106477
23717,1049.32071203,-210.285103841,130.1582209,-0.0185709973677,-0.0549473386881,-0.0815721052905,0.100090460753
23718,1014.19756503,-279.077479025,135.815720613,-0.0198722985404,-0.0822609957208,-0.0793755155151,0.116026945705
23719,965.215625931,-331.083100903,123.071880124,-0.0168470765886,-0.0870138887548,-0.0635454013851,0.109056218819
23720,914.015751199,-410.345087301,137.266589436,-0.0122045192677,-0.102420589162,-0.0497365761399,0.114510498999
23721,883.861300806,-606.333752176,92.8278566928,0.00128660656783,-0.0561798023414,-0.0365008686114,0.0670084991398
23722,1384.22692815,-146.122287578,203.913654296,0.00113653557893,-0.0296775745405,-0.133785729334,0.137042590158
23723,1476.00413514,-724.772518998,385.541663569,-0.0655304160613,-0.0555283995027,-0.0844604587959,0.120462474159
23724,1761.55891178,-243.289047176,452.95952519,0.00111358241815,-0.0235251384041,-0.195690358995,0.197102483004
23725,1753.63783848,-281.336081947,480.824132688,-0.00132135424022,-0.0238736428291,-0.198255253561,0.199691868546
23726,1755.10977469,-302.160194034,507.356166909,-0.00453959854735,-0.0231545598033,-0.199062784095,0.200456313461
23727,1743.55425815,-198.659865855,460.637374628,0.000694333564124,-0.0210705675158,-0.198317233424,0.199434640891
23728,548.49654993,-1078.93646603,82.7561301958,0.359555640653,0.666872235742,-0.325622722713,0.824638705783
23729,657.817649528,-1079.48688035,127.351139468,0.947670275274,1.92890519652,-0.889199244552,2.32581802906
23730,706.342226589,-1085.9074034,143.108604447,1.16426938421,2.42241189366,-1.06266802318,2.89013250717
23731,503.488459609,-1111.02861172,74.4999726124,0.240844208258,0.36644903074,-0.257327457999,0.508437061417
23732,436.625418913,-1102.52757773,76.1695346633,0.172066124216,0.225980583091,-0.198003996973,0.346236274608
23733,503.33200844,-1108.74453939,166.486465069,0.906121335535,1.46888054333,-0.976926283943,1.98319209598
23734,609.844155314,-1269.06025864,322.092573923,3.53160367812,6.45602227382,-3.9242815221,8.33981016595
23735,625.853207889,-1137.66303761,253.507759212,3.98909583069,6.70991350416,-3.85190816417,8.70477003056
23736,693.894143391,-1164.93487672,271.517910777,4.42010776123,7.90831464975,-3.3868722634,9.67210922958
23737,652.012618155,-1278.64758661,330.056598356,3.85883948399,7.30378864017,-4.34471178209,9.33340726278
23738,658.901659388,-1145.13876017,277.037696328,5.13304839104,9.2881482504,-4.30798334254,11.4532355335
23739,695.863944008,-939.704443863,113.324227861,0.487194042922,0.706858107835,-0.398578663552,0.946504818323
23740,754.667720304,-1065.27908346,206.062237208,2.51965181318,4.94453822523,-1.32546012756,5.70560672236
23741,120.47052107,-1501.02159778,148.169669144,-0.00176026818034,-0.00718133583467,-0.212572212406,0.212700765432
23742,101.307123133,-1524.37688089,286.293928311,-0.0078813701053,-0.0277140119408,-0.312924207101,0.314247898708
23743,180.538520966,-1536.6479323,333.649011863,-0.0119950678728,-0.0224316399965,-0.342681340793,0.343624157262
23744,206.029212154,-1544.26356936,367.888949619,-0.00440778123065,-0.0178459898464,-0.364089096974,0.364552847231
23745,632.312579846,-1228.17742318,449.293742851,11.3543111708,19.197791502,-13.440086217,26.0405740766
23746,361.640555974,-1243.62608426,487.077201682,8.50652588112,12.5564518772,-11.5527224669,19.0654363367
23747,437.317859941,-1176.18537221,421.515559928,8.99995479141,14.9797547863,-11.0607026002,20.6816677692
23748,408.176137274,-1156.73165071,408.461631817,8.06827653325,13.4117776262,-9.75973093476,18.4451948548
23749,465.72414499,-1186.57633346,453.623933565,10.6665300262,17.8161075239,-13.3403691214,24.6810453263
23750,486.459466698,-1183.73391393,476.929640105,11.5303875194,19.3796500685,-14.8017271649,26.9742803461
23751,128.688931546,-1155.6741591,151.257793423,0.0392620545525,0.0678161818686,-0.114799899515,0.138994821412
23752,312.622470183,-1252.82819012,438.490416271,4.58730661101,6.39277228077,-5.92189949559,9.84783290948
23753,270.18395734,-1245.96855506,427.7542315,2.87673565306,3.38942157869,-3.51403833854,5.6667673413
23754,331.663262356,-1137.50046495,377.391317261,4.19705979543,6.34269022082,-5.11886135297,9.16775718017
23755,230.982329292,-1232.60158399,431.678529749,2.247785277,2.24149756278,-2.84163299375,4.26048448497
23756,295.540462836,-1119.14112731,373.530235691,3.24178641425,4.66897284636,-3.81039009546,6.84306651109
23757,153.04871576,-1087.67612757,299.388105198,0.22225448452,0.245575672374,-0.368932262607,0.495797822851
23758,184.314837747,-1221.5380062,440.311761316,1.86151628782,1.62744998745,-2.46082511542,3.48848055751
23759,262.638605829,-1098.08254499,369.105175417,2.46151204401,3.3337841118,-2.6770457191,4.93353137509
23760,85.9562089304,-1269.91271637,345.077394762,0.0819904544811,0.034487476984,-0.529666840023,0.537083589504
23761,331.041432967,-1233.95680457,470.439775428,7.19351892693,10.3370667091,-9.2187657122,15.6072836828
23762,388.692751844,-1563.72858298,488.379844225,0.455980184059,0.0349717985925,-1.26824162603,1.34817572183
23763,353.773760538,-1564.110414,480.998451881,0.313239929278,0.0514895247264,-0.951633700153,1.00318349454
23764,283.321392435,-1552.71765747,458.873618718,0.0736464809548,-0.0124153946725,-0.539264769438,0.544412011017
23765,261.80898846,-1552.32811269,424.383952286,0.0321582361476,-0.0129402814846,-0.456734429441,0.458047969184
23766,572.621867291,-1545.41508439,525.452483442,2.63317952478,2.41307468546,-5.83354391246,6.84008760367
23767,595.050844595,-1526.38124916,524.740385688,3.30853574657,3.72131984474,-7.05775697438,8.63750911331
23768,725.356533944,-1252.19635482,430.647000086,9.69335724723,16.8674095287,-9.92042471116,21.8377083363
23769,693.370628919,-1238.40876234,428.693337935,10.3348290282,17.8123189774,-10.9718445674,23.3338546238
23770,568.823137661,-1422.20616688,522.710724423,6.83843843404,10.1301612678,-11.9119277533,17.0668810955
23771,562.23533021,-1401.24433552,509.872264577,7.23654438093,10.9776728314,-11.9365717674,17.7583394756
23772,1128.01660384,-702.060086958,162.1332603,-0.0367976730215,-0.0609432965122,-0.0430448546517,0.083192629731
23773,1034.14750614,-795.472635752,261.808726012,-0.025061736243,-0.0684139541012,-0.0403937511308,0.0833079520196
23774,875.778280289,-938.681969765,208.467106383,1.51456735244,2.81170565817,1.21144838136,3.41572981278
23775,935.974740933,-1056.36018629,259.633365484,2.18616502113,4.578172093,-0.118696193427,5.07474787542
23776,916.745752927,-1070.65198461,237.455545103,1.81027670128,4.04671882597,-0.522110321234,4.46381386028
23777,877.261373013,-1064.6326171,242.106592197,2.62948703841,5.21739803937,-0.54328169588,5.86775931574
23778,845.537254154,-1074.23981292,219.821693645,2.23186267979,4.64552688423,-0.756684863647,5.20909810201
23779,822.01558457,-1060.18235157,235.696284673,3.35180630453,6.35680149801,-0.966162626557,7.25100000063
23780,856.273770917,-1050.5893391,261.022536106,3.84934353129,7.15133818486,-0.391506843799,8.1309508094
23781,808.113001967,-940.197411137,178.378057706,1.3437996121,2.31915353315,0.577708885925,2.74190044763
23782,782.527723988,-1049.67181744,233.843827237,3.66402518555,6.773923421,-1.05466366645,7.77325121962
23783,880.369283566,-1031.18434517,272.073078728,4.00586175966,7.26732884171,0.0802873276084,8.29864103248
23784,717.203788594,-1232.33892693,414.332655958,10.0335504916,17.2138455993,-9.85624902104,22.2291308995
23785,710.502842778,-1147.53477987,329.750194873,8.85128173688,15.3091596275,-5.57959967574,18.5431251257
23786,680.115363629,-1238.80022172,400.482344555,9.25855548693,15.9246498716,-9.66366517127,20.8014842687
23787,1276.22317661,-705.552407326,257.358084816,-0.0634973032451,-0.0741188758613,-0.0500932798053,0.109703472871
23788,1177.29551178,-683.412678716,225.442472309,-0.050633050645,-0.0799534934816,-0.0453658812817,0.104949178758
23789,1207.40974415,-690.010617927,250.790516471,-0.0559741478095,-0.0821682159263,-0.0462823100759,0.109666645601
23790,1678.06399712,-610.315232372,505.860215398,-0.0112226245285,-0.0216285391785,-0.191264164135,0.192810065843
23791,1646.34597849,-598.043617092,507.023386586,-0.0133127360365,-0.0225386553906,-0.189684793645,0.191482481883
23792,1519.41326967,-665.93331258,410.726921882,-0.0534632612973,-0.050867921789,-0.126155314837,0.146154128362
23793,1571.24520465,-616.955705993,470.007510227,-0.026633774022,-0.0329244749904,-0.170231737641,0.17542013417
23794,1599.17434234,-627.595944772,470.305814804,-0.0244840131403,-0.0305815251537,-0.175228601392,0.179554335303
23795,1546.3801509,-604.539529471,456.137469901,-0.0314862820573,-0.0387664321773,-0.165691780098,0.173054870528
23796,971.107221007,-206.34754894,127.912169519,-0.0133569633373,-0.061954948413,-0.0773203607289,0.0999763086221
23797,933.853284429,-274.655734304,127.112294384,-0.0112510016378,-0.0830594009018,-0.0697408980996,0.10903780071
23798,836.943429019,-398.775000045,119.224510727,0.00254827864296,-0.092009131623,-0.0450173885965,0.102463355899
23799,803.361506352,-510.230530698,118.701232643,0.0125382692817,-0.0809762252246,-0.0386115399727,0.0905826046615
23800,1576.44758698,-120.267563406,275.425903167,0.0128604655357,-0.0170254970272,-0.163987128011,0.165369396432
23801,1426.06037482,-122.097263589,269.333902611,0.00534206479872,-0.0267798326443,-0.176718357395,0.178815756949
23802,1354.32932356,-114.126484785,262.837737659,-0.000640134888741,-0.0286311649899,-0.178096246315,0.180384107761
23803,1297.30266402,-136.542114764,237.018831011,-0.00643283182021,-0.0371531256092,-0.162951937831,0.167257496426
23804,1757.30425417,-256.098735921,502.930206495,-0.00346848414405,-0.0219670970286,-0.199245442958,0.200482743082
23805,1745.05009266,-68.171855679,411.599014509,0.00473495378961,-0.0085590625691,-0.188588329964,0.188841826771
23806,1730.64105002,-78.3056795958,370.230354378,0.0074309239917,-0.00928535012784,-0.181281171385,0.181670854727
23807,1744.86405158,-98.9774542496,437.590269352,0.00305675010715,-0.0124010422797,-0.194044691158,0.194464577077
23808,1746.73864927,-129.638721981,471.345750404,0.000253453514911,-0.0158054138554,-0.199204370886,0.199830570049
23809,1760.05932517,-224.229038983,492.77382552,-0.00183302244417,-0.0212833092957,-0.198644384822,0.19978971657
23810,1757.60985007,-185.340558809,505.089147854,-0.00324984355606,-0.018707039447,-0.200342096487,0.201239833116
23811,1756.61966691,-145.328241686,515.368447396,-0.00470433314524,-0.016197939351,-0.201791696042,0.202495413729
23812,607.900560103,-1077.16788056,123.30544512,0.850532997333,1.64869912947,-0.824572104841,2.03015623909
23813,470.082129223,-1067.80637116,68.8759373976,0.229086362831,0.346578829172,-0.229115491366,0.474437935719
23814,381.523776885,-1081.71479322,83.3651560327,0.144723653326,0.180027701535,-0.179152716038,0.292319354159
23815,505.292233469,-1071.36544567,98.4694668659,0.423324959295,0.716914099741,-0.425906658922,0.935182511429
23816,408.726169851,-1071.86734445,120.082276581,0.356626730927,0.455695389955,-0.391191429577,0.698478094297
23817,460.59743546,-1079.08598352,160.746471322,0.795334556711,1.1815620287,-0.874612740244,1.67140459798
23818,496.475338702,-1090.71764002,209.495613792,1.84180209221,2.74409633655,-1.8053205992,3.76583086676
23819,491.476113413,-1218.68733298,311.998627717,3.29602523902,5.58658529831,-3.80865819562,7.5219409013
23820,576.170510156,-1246.40583157,332.395566042,4.7131342395,8.23487270482,-5.11800656952,10.7805729936
23821,618.544415475,-1118.14706207,285.353810208,6.56442482895,10.9819477128,-5.41610569259,13.8934894744
23822,557.590002265,-1105.20938886,269.953073747,5.03639418991,8.43797306023,-4.40122842977,10.767333351
23823,681.077847429,-1145.27873086,302.829741961,7.12095749755,12.4012917393,-5.1976451169,15.2156362748
23824,650.29174178,-1125.1613979,309.241404146,8.23818508196,14.0240078804,-5.93021574937,17.3120752456
23825,604.491470445,-1241.86103142,368.440473304,7.20917219464,12.4288786986,-7.98880669789,16.4398972592
23826,711.577725274,-929.088288204,176.355868198,1.81467232138,2.9359736576,0.353199396773,3.46954273154
23827,675.635870701,-1056.43797747,196.622995478,2.72299351777,5.08458477358,-1.71476260191,6.01731724263
23828,627.008986567,-1064.46664717,149.572620813,1.33250962538,2.42333424326,-1.12582026297,2.98590053766
23829,717.141516045,-1049.22999408,221.155594364,3.49233653582,6.38877980405,-1.36983555718,7.40873614848
23830,748.964176615,-1041.91429937,232.901543979,4.09941926432,7.36259321236,-1.3650367961,8.53676417444
23831,168.939288066,-1543.50185705,379.409964734,-0.00645232544051,-0.0184165517334,-0.351272009979,0.3518136252
23832,230.713954734,-1543.01406058,396.110023425,0.0113727206967,-0.00958885221456,-0.394161480232,0.39444208366
23833,189.484303066,-1549.23862149,408.769973345,0.00172473012509,-0.0145366464002,-0.369512841449,0.369802688982
23834,599.211752498,-1214.69876172,469.305512901,11.8740897349,20.1615430642,-14.6276225114,27.5943683765
23835,611.918964217,-1210.24234846,448.407693602,11.7906795713,20.0019794197,-13.8629320913,27.0421928036
23836,389.800738679,-1146.2072098,436.603311196,9.14433250068,15.0051450643,-11.0379187101,20.7511167106
23837,283.232200781,-1223.69164483,454.373112686,4.94214342585,6.61603185461,-6.00550990486,10.2109161372
23838,316.82951145,-1114.24024171,397.829042411,5.11716898716,7.8056382631,-6.10668955721,11.1537018288
23839,228.6060259,-1208.50987267,460.478603601,3.64683921676,4.20033211043,-4.17808424628,6.95691124565
23840,77.89260044,-1230.91810236,380.421498227,0.251659149681,0.15260308445,-0.765253242235,0.819897892273
23841,103.644761375,-1088.10210369,320.028550847,0.146563635996,0.176507032788,-0.331993254998,0.403553160543
23842,193.773539968,-1061.52136426,393.744851092,1.92031071006,1.78426462988,-1.70805156229,3.12867921526
23843,248.179058864,-1080.39293343,401.874266593,3.3670284542,4.27932421776,-3.50649448486,6.47649596189
23844,198.037213899,-1181.75134971,485.740150709,3.80521200053,4.24358567492,-4.54969163251,7.2929659056
23845,309.141379164,-1211.58825416,493.483157478,7.98369340259,11.4371733255,-10.4447820122,17.4253196615
23846,543.066418474,-1358.9397754,501.814591956,8.45434678212,13.226187853,-12.9584511713,20.3550849027
23847,499.03320136,-1534.94394723,515.31480004,2.1618329375,1.80891909575,-4.8248527394,5.58792572441
23848,249.044256808,-1556.99204297,457.801551097,0.0396150305945,-0.00663183947053,-0.452491750916,0.454270972648
23849,267.848389253,-1552.81010734,485.855171035,0.108313197777,0.0107421558161,-0.540387416716,0.551240149907
23850,666.531822915,-1224.01547091,425.364190061,10.8330348814,18.4950426629,-11.684499234,24.4120619816
23851,539.902404144,-1377.90903672,513.581870114,8.13314019744,12.3276334602,-13.1041852144,19.7443203563
23852,1016.19865579,-679.417697393,140.425867372,-0.0202651953999,-0.0609327410836,-0.0402873376031,0.0758059803163
23853,959.752728179,-786.184849907,238.689576271,-0.0102831127849,-0.0604169165673,-0.0416946522957,0.0741241542691
23854,1116.35053129,-670.664473203,195.5192297,-0.040741933558,-0.0780988763581,-0.0435728674253,0.0982747903285
23855,744.077002312,-762.99566449,126.299939165,0.0321966384019,-0.0287225461125,-0.0554415618702,0.0702522238949
23856,824.079018889,-920.51838607,206.975528974,1.9023539552,3.20775063426,1.51015630484,4.02357885067
23857,906.201817052,-927.352632742,234.024665576,1.92033954061,3.29922208823,2.20114549762,4.40654193675
23858,883.261970031,-914.521160547,244.910108054,2.61068519281,4.30809643344,3.21047190349,5.97348322998
23859,787.63658706,-922.173513234,200.655836095,1.93608259238,3.00756981636,1.33209719961,3.81685406507
23860,747.739374979,-911.303584832,201.438079436,2.25129347791,3.46480856139,1.57594676227,4.42231035639
23861,817.400031587,-1040.99341782,270.432638102,5.17046159926,8.94287428957,-0.658617535969,10.3509637603
23862,848.003866496,-1027.4793864,279.730692556,5.00509001135,8.74695558635,-0.0607926311485,10.0778893522
23863,843.470785043,-932.60922255,225.781228117,2.46280077321,4.1119039292,1.91583443684,5.16174032288
23864,758.501396397,-1027.06140082,267.757300735,6.2477910051,10.2328523076,-0.93127884164,12.0255327979
23865,957.301159214,-913.368954291,250.385945428,1.59098949715,2.67508592209,2.66839995506,4.09971835505
23866,671.213473085,-1135.3223008,337.252864384,9.95049048401,16.8342245635,-7.31735396747,20.8793449756
23867,637.740259765,-1233.00011022,395.948474541,9.19877808327,15.775967525,-10.0883487131,20.8632080307
23868,1237.33131002,-686.226645421,267.366038357,-0.0608138687926,-0.0836198086951,-0.0474102422625,0.11374678068
23869,1278.24724151,-681.287187875,287.189290246,-0.0661891077821,-0.0842397373023,-0.0511874688404,0.118732844218
23870,1300.97186293,-674.562275727,319.793236138,-0.0678207801537,-0.0861038030015,-0.0547398002084,0.122515177994
23871,1174.58401772,-658.553745193,260.312701772,-0.0541038763824,-0.0931983382242,-0.0444551952594,0.116573685165
23872,1139.70154751,-658.531773099,236.007276403,-0.0480789243172,-0.090228968127,-0.0437864690194,0.111220971592
23873,1097.81299836,-770.314987335,274.963723304,-0.038096252664,-0.0768455297026,-0.0417247795635,0.0953809054892
23874,1366.88216251,-660.837373008,390.949092465,-0.0586670074857,-0.0733263331116,-0.0739636621414,0.119537409259
23875,1621.47131854,-616.772782513,485.861273083,-0.0186487554379,-0.02643072152,-0.18301895993,0.185855585908
23876,1614.49410668,-585.236790199,495.826513073,-0.0173439546965,-0.0255655339181,-0.18778363506,0.190307915982
23877,1669.7441325,-585.443761892,508.834202162,-0.0117736517051,-0.0221073441028,-0.19322053225,0.194837182337
23878,1685.56972197,-563.204679152,507.626375917,-0.011029931471,-0.022333549424,-0.196169714722,0.197744794603
23879,1503.99567122,-631.76756968,405.471571266,-0.0529704542372,-0.0567710346194,-0.134996970753,0.155733751981
23880,1516.39094077,-607.976257539,419.848183764,-0.0445818392015,-0.0524638887406,-0.152808922246,0.167602406684
23881,1520.43068769,-584.931904614,459.953971537,-0.0311270336303,-0.0403274392935,-0.167246906074,0.174833412636
23882,943.634219875,-131.779113549,136.279130882,-0.0113805089719,-0.0435973285317,-0.086135619147,0.09720899097
23883,905.013893027,-198.838209445,129.803334169,-0.0078128031348,-0.0654461722632,-0.0767378645187,0.101158001204
23884,856.129262142,-268.392631616,125.936605119,-0.00180301120466,-0.0826572768002,-0.0659998274198,0.10578966621
23885,1163.74021348,-123.892435904,235.399355527,-0.0156160054652,-0.0430064774002,-0.166548129294,0.172718545895
23886,808.433242944,-333.536096485,124.422799045,0.00588416448709,-0.0899548681767,-0.0549592762274,0.105579466488
23887,777.762687774,-395.001886224,118.485289688,0.0132259127544,-0.0892858973446,-0.0434269800927,0.100163859914
23888,677.043038151,-487.330361786,116.27422516,0.0365090797107,-0.0747421497483,-0.0401159944929,0.0923503917938
23889,1507.87158073,-109.711972267,290.239344074,0.0115922071786,-0.0172881768118,-0.179361040712,0.180564789619
23890,1569.86746172,-103.999904013,332.745846641,0.0135902635429,-0.0153211523544,-0.192217537086,0.193305495359
23891,1306.66553198,-111.170051716,317.863523711,-0.005920509318,-0.0309159749274,-0.220630419158,0.222864604175
23892,1739.1608028,-550.112247395,485.960386288,-0.00565712490105,-0.0241888591947,-0.193921963766,0.195506603475
23893,1722.72901907,-524.291265566,501.468710386,-0.00741792413821,-0.0236429050637,-0.197037179304,0.198589180437
23894,1751.25217189,-60.10888145,449.110074412,0.00247074121222,-0.00774877184121,-0.194187926359,0.19435817135
23895,1755.22397297,-80.7886790654,475.502538767,0.000287266966653,-0.0101113769087,-0.197920280052,0.198178605609
23896,1687.2267992,-86.082959005,355.845324845,0.0108779817238,-0.010258071239,-0.182239049729,0.182851387082
23897,592.417618339,-958.830718262,59.1617043323,0.179113985044,0.278458855691,-0.496902342637,0.597103920661
23898,569.266991048,-1065.58325814,113.211656104,0.648476156673,1.22264796429,-0.73736658536,1.5681514122
23899,531.502720943,-1056.95107746,110.853846883,0.605203937333,1.07851401018,-0.676138096448,1.40947756328
23900,590.109489059,-1061.71325085,154.283401905,1.41113686788,2.50598872346,-1.13713897047,3.09263185332
23901,422.735613348,-1051.37015087,70.8177525502,0.191634812463,0.243590364783,-0.173730554033,0.355306167365
23902,406.234739236,-1058.58729377,166.854091275,0.727567638086,0.931915939729,-0.688403535188,1.36810869962
23903,359.529467073,-1046.96830988,124.698543585,0.268002640663,0.279543093834,-0.28283771684,0.479548674047
23904,445.635029256,-1062.85099621,211.921107177,1.56795508182,2.19806271397,-1.51329620758,3.09516207089
23905,335.252021223,-1170.1761177,277.882690179,1.00152533776,1.33911507199,-1.15079111535,2.02992669064
23906,408.788163368,-1195.49725514,301.980460552,2.0383242528,3.1023222103,-2.20093181295,4.31546865373
23907,481.025855959,-1061.79113911,282.331113558,5.40256575613,8.73595970715,-4.36395957067,11.160145693
